2023-03-31 19:19:07,497 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 19:19:07,592 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 19:19:10,547 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 19:19:12,097 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 19:19:13,382 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 19:19:14,747 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 19:19:17,702 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 10.00%
2023-03-31 19:19:17,882 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 19:19:20,638 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 19:19:23,289 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 19:19:25,640 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 19:19:27,755 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 19:19:31,486 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 18.44%
2023-03-31 19:19:31,580 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 19:19:32,595 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 19:19:33,734 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 19:19:34,783 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 19:19:36,040 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 19:19:38,411 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 10.00%
2023-03-31 19:19:39,880 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 19:19:40,012 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 19:19:41,774 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 19:19:43,460 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 19:19:45,245 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 19:19:47,034 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 19:19:51,165 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 23.80%
2023-03-31 19:19:51,343 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 19:19:53,582 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 19:19:55,681 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 19:19:57,866 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 19:19:59,786 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 19:20:03,719 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 10.00%
2023-03-31 19:20:03,794 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 19:20:04,967 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 19:20:06,098 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 19:20:06,846 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 19:20:07,934 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 19:20:10,491 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 10.00%
2023-03-31 19:20:12,012 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 19:20:12,112 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 19:20:13,471 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 19:20:14,566 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 19:20:16,144 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 19:20:17,406 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 19:20:20,383 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 18.48%
2023-03-31 19:20:20,483 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 19:20:21,510 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 19:20:22,661 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 19:20:23,806 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 19:20:24,872 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 19:20:27,966 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 10.00%
2023-03-31 19:20:28,225 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 19:20:31,213 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 19:20:35,122 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 19:20:39,071 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 19:20:43,040 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 19:20:49,015 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 18.40%
