2023-03-31 19:21:30,299 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 19:21:30,323 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 19:21:31,785 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 19:21:32,287 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 19:21:32,865 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 19:21:33,465 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 19:21:36,115 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 12.33%
2023-03-31 19:21:36,134 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 19:21:36,493 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 19:21:36,896 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 19:21:37,283 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 19:21:37,670 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 19:21:40,094 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 10.00%
2023-03-31 19:21:40,114 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 19:21:40,502 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 19:21:40,896 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 19:21:41,278 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 19:21:41,689 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 19:21:43,663 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 7.82%
2023-03-31 19:21:46,411 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 19:21:47,303 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 19:22:01,705 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 19:22:15,826 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 19:22:29,562 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 19:22:44,321 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 19:23:01,059 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 45.97%
2023-03-31 19:23:01,184 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 19:23:01,653 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 19:23:02,144 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 19:23:02,614 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 19:23:03,115 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 19:23:05,509 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 10.00%
2023-03-31 19:23:05,586 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 19:23:06,996 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 19:23:08,449 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 19:23:09,653 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 19:23:11,101 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 19:23:14,564 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 13.04%
2023-03-31 19:23:16,594 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 19:23:16,622 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 19:23:17,091 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 19:23:17,566 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 19:23:18,076 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 19:23:18,588 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 19:23:20,272 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 43.32%
2023-03-31 19:23:20,360 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 19:23:21,764 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 19:23:22,998 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 19:23:24,418 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 19:23:25,773 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 19:23:28,799 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 45.92%
2023-03-31 19:23:28,853 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 19:23:29,477 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 19:23:30,099 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 19:23:30,743 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 19:23:31,333 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 19:23:33,762 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 29.25%
