2023-03-31 21:51:56,770 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 21:51:56,914 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 21:51:59,785 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 21:52:01,960 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 21:52:04,305 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 21:52:06,723 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 21:52:10,418 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 12.04%
2023-03-31 21:52:10,578 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 21:52:12,562 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 21:52:14,830 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 21:52:17,151 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 21:52:19,484 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 21:52:23,887 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 10.00%
2023-03-31 21:52:24,032 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 21:52:26,226 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 21:52:28,305 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 21:52:30,179 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 21:52:32,240 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 21:52:36,086 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 12.32%
2023-03-31 21:52:37,791 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 21:52:37,930 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 21:52:40,263 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 21:52:42,718 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 21:52:45,010 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 21:52:47,247 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 21:52:51,244 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 19.64%
2023-03-31 21:52:51,370 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 21:52:53,809 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 21:52:56,024 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 21:52:58,515 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 21:53:00,683 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 21:53:05,363 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 14.49%
2023-03-31 21:53:05,513 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 21:53:07,701 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 21:53:10,208 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 21:53:12,323 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 21:53:14,539 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 21:53:19,165 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 17.30%
2023-03-31 21:53:21,417 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 21:53:21,565 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 21:53:23,848 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 21:53:26,325 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 21:53:28,547 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 21:53:30,776 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 21:53:34,999 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 20.95%
2023-03-31 21:53:35,154 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 21:53:37,409 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 21:53:39,657 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 21:53:42,128 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 21:53:44,522 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 21:53:48,435 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 18.29%
2023-03-31 21:53:48,584 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 21:53:50,842 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 21:53:53,187 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 21:53:55,383 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 21:53:57,585 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 21:54:01,452 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 15.38%
