2023-03-31 16:19:51,580 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 16:19:51,600 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 16:19:52,744 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 16:19:53,304 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 16:19:53,898 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 16:19:54,543 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 16:19:57,109 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 10.00%
2023-03-31 16:19:57,127 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 16:19:57,505 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 16:19:57,894 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 16:19:58,329 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 16:19:58,764 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 16:20:01,298 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 10.01%
2023-03-31 16:20:01,315 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 16:20:01,751 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 16:20:02,175 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 16:20:02,584 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 16:20:03,035 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 16:20:05,637 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 9.82%
2023-03-31 16:20:07,496 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 16:20:08,399 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 16:20:28,470 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 16:20:43,927 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 16:21:05,225 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 16:21:25,902 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 16:21:48,546 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 44.78%
2023-03-31 16:21:48,715 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 16:21:49,197 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 16:21:49,694 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 16:21:50,228 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 16:21:50,805 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 16:21:53,820 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 10.00%
2023-03-31 16:21:53,954 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 16:21:55,691 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 16:21:57,635 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 16:21:59,618 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 16:22:01,367 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 16:22:06,097 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 10.66%
2023-03-31 16:22:07,738 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 16:22:07,810 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 16:22:08,291 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 16:22:08,792 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 16:22:09,367 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 16:22:09,848 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 16:22:13,496 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 37.06%
2023-03-31 16:22:13,618 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 16:22:15,533 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 16:22:16,997 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 16:22:18,536 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 16:22:20,027 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 16:22:23,629 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 48.11%
2023-03-31 16:22:23,676 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 16:22:24,290 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 16:22:24,932 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 16:22:25,526 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 16:22:26,144 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 16:22:28,990 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 40.00%
