2023-03-31 19:20:37,764 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 19:20:37,927 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 19:20:43,191 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 19:20:45,535 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 19:20:47,779 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 19:20:50,139 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 19:20:54,343 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 18.60%
2023-03-31 19:20:54,509 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 19:20:56,752 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 19:20:58,488 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 19:21:00,770 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 19:21:03,107 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 19:21:07,211 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 21.72%
2023-03-31 19:21:07,391 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 19:21:10,237 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 19:21:12,317 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 19:21:14,534 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 19:21:17,596 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 19:21:22,734 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 22.43%
2023-03-31 19:21:26,450 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 19:21:26,609 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 19:21:29,257 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 19:21:32,343 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 19:21:34,547 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 19:21:36,723 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 19:21:41,630 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 28.11%
2023-03-31 19:21:41,784 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 19:21:44,605 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 19:21:47,466 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 19:21:50,182 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 19:21:52,736 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 19:21:56,954 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 29.77%
2023-03-31 19:21:57,096 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 19:22:00,358 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 19:22:03,653 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 19:22:06,718 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 19:22:10,115 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 19:22:15,546 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 28.56%
2023-03-31 19:22:17,309 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 19:22:17,472 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 19:22:20,379 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 19:22:23,342 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 19:22:26,097 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 19:22:28,795 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 19:22:33,844 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 34.52%
2023-03-31 19:22:33,989 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 19:22:37,118 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 19:22:40,154 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 19:22:42,862 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 19:22:45,151 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 19:22:48,911 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 30.45%
2023-03-31 19:22:49,054 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 19:22:51,197 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 19:22:53,883 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 19:22:56,824 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 19:22:59,854 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 19:23:04,888 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 26.55%
