2023-03-31 19:30:03,070 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 19:30:03,134 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 19:30:06,225 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 19:30:07,598 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 19:30:09,247 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 19:30:10,795 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 19:30:13,721 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 10.00%
2023-03-31 19:30:13,942 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 19:30:16,662 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 19:30:19,423 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 19:30:22,422 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 19:30:24,932 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 19:30:29,915 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 17.52%
2023-03-31 19:30:30,023 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 19:30:31,067 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 19:30:32,523 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 19:30:33,687 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 19:30:35,236 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 19:30:38,403 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 10.00%
2023-03-31 19:30:41,366 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 19:30:41,489 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 19:30:43,277 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 19:30:45,061 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 19:30:47,229 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 19:30:49,003 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 19:30:52,147 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 17.53%
2023-03-31 19:30:52,321 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 19:30:54,535 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 19:30:56,865 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 19:30:59,207 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 19:31:01,152 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 19:31:04,961 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 10.00%
2023-03-31 19:31:05,030 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 19:31:06,253 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 19:31:07,399 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 19:31:08,758 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 19:31:09,888 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 19:31:12,931 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 10.00%
2023-03-31 19:31:15,058 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 19:31:15,139 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 19:31:16,208 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 19:31:17,384 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 19:31:18,979 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 19:31:20,631 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 19:31:24,340 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 17.55%
2023-03-31 19:31:24,430 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 19:31:25,639 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 19:31:26,666 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 19:31:27,883 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 19:31:28,994 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 19:31:32,130 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 10.00%
2023-03-31 19:31:32,376 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 19:31:36,085 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 19:31:39,437 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 19:31:42,619 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 19:31:46,381 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 19:31:52,094 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 18.80%
