2023-03-31 19:30:03,130 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 19:30:03,166 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 19:30:06,112 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 19:30:06,858 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 19:30:07,534 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 19:30:08,337 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 19:30:11,488 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 9.99%
2023-03-31 19:30:11,533 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 19:30:12,106 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 19:30:12,560 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 19:30:12,909 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 19:30:13,555 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 19:30:16,149 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 10.00%
2023-03-31 19:30:16,207 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 19:30:16,592 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 19:30:17,096 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 19:30:17,615 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 19:30:17,998 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 19:30:20,849 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 9.92%
2023-03-31 19:30:24,493 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 19:30:25,437 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 19:30:42,281 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 19:30:57,124 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 19:31:14,155 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 19:31:32,004 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 19:31:48,870 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 25.75%
2023-03-31 19:31:49,015 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 19:31:49,685 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 19:31:50,389 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 19:31:50,938 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 19:31:51,610 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 19:31:54,871 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 10.00%
2023-03-31 19:31:54,963 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 19:31:56,648 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 19:31:58,367 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 19:32:00,045 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 19:32:01,648 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 19:32:05,819 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 10.01%
2023-03-31 19:32:07,769 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 19:32:07,833 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 19:32:08,491 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 19:32:09,037 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 19:32:09,547 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 19:32:10,180 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 19:32:13,729 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 21.47%
2023-03-31 19:32:13,826 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 19:32:15,532 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 19:32:17,339 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 19:32:19,093 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 19:32:20,547 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 19:32:24,734 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 25.87%
2023-03-31 19:32:24,773 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 19:32:25,504 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 19:32:26,208 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 19:32:27,047 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 19:32:27,839 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 19:32:30,751 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 21.81%
