2023-03-31 19:21:02,244 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 19:21:02,313 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 19:21:04,069 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 19:21:05,386 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 19:21:06,579 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 19:21:07,671 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 19:21:10,083 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 11.63%
2023-03-31 19:21:10,268 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 19:21:12,655 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 19:21:15,165 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 19:21:17,195 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 19:21:19,870 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 19:21:23,577 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 18.36%
2023-03-31 19:21:23,679 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 19:21:24,817 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 19:21:25,974 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 19:21:27,255 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 19:21:28,526 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 19:21:31,123 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 10.00%
2023-03-31 19:21:32,874 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 19:21:33,003 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 19:21:34,746 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 19:21:36,477 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 19:21:38,284 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 19:21:40,160 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 19:21:43,651 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 22.45%
2023-03-31 19:21:43,813 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 19:21:46,262 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 19:21:48,654 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 19:21:50,734 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 19:21:52,941 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 19:21:56,653 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 10.00%
2023-03-31 19:21:56,738 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 19:21:57,753 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 19:21:58,806 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 19:21:59,706 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 19:22:00,876 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 19:22:03,362 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 10.00%
2023-03-31 19:22:04,994 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 19:22:05,067 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 19:22:06,130 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 19:22:07,444 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 19:22:08,468 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 19:22:09,608 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 19:22:12,093 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 18.70%
2023-03-31 19:22:12,168 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 19:22:13,157 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 19:22:14,113 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 19:22:15,278 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 19:22:16,187 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 19:22:18,632 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 14.37%
2023-03-31 19:22:18,867 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 19:22:22,080 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 19:22:24,696 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 19:22:27,242 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 19:22:30,235 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 19:22:34,882 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 19.02%
