2023-03-31 16:17:01,807 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 16:17:01,932 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 16:17:05,149 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 16:17:07,664 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 16:17:09,990 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 16:17:12,381 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 16:17:16,736 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 20.58%
2023-03-31 16:17:16,868 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 16:17:19,345 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 16:17:21,523 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 16:17:23,987 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 16:17:26,479 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 16:17:31,301 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 18.96%
2023-03-31 16:17:31,458 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 16:17:33,951 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 16:17:36,418 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 16:17:38,437 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 16:17:40,733 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 16:17:44,693 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 17.72%
2023-03-31 16:17:47,335 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 16:17:47,473 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 16:17:50,102 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 16:17:52,732 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 16:17:55,046 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 16:17:57,375 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 16:18:01,532 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 24.87%
2023-03-31 16:18:01,673 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 16:18:04,000 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 16:18:06,333 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 16:18:08,676 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 16:18:10,855 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 16:18:15,095 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 25.41%
2023-03-31 16:18:15,274 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 16:18:17,778 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 16:18:20,126 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 16:18:22,425 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 16:18:24,700 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 16:18:29,095 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 23.55%
2023-03-31 16:18:31,714 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 16:18:31,852 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 16:18:33,977 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 16:18:36,516 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 16:18:39,121 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 16:18:41,456 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 16:18:45,608 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 28.59%
2023-03-31 16:18:45,755 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 16:18:48,144 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 16:18:50,546 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 16:18:52,707 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 16:18:55,025 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 16:18:59,139 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 31.00%
2023-03-31 16:18:59,301 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 16:19:01,493 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 16:19:03,837 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 16:19:06,138 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 16:19:08,665 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 16:19:12,955 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 30.56%
