2023-03-31 16:25:30,361 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 16:25:30,467 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 16:25:33,568 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 16:25:36,055 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 16:25:38,378 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 16:25:40,466 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 16:25:43,794 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 16.00%
2023-03-31 16:25:43,936 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 16:25:46,040 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 16:25:47,748 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 16:25:49,637 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 16:25:51,879 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 16:25:56,186 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 17.28%
2023-03-31 16:25:56,341 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 16:25:58,802 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 16:26:01,304 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 16:26:03,795 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 16:26:06,310 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 16:26:10,498 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 15.13%
2023-03-31 16:26:12,720 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 16:26:12,863 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 16:26:15,358 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 16:26:17,884 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 16:26:19,669 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 16:26:22,157 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 16:26:26,895 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 23.71%
2023-03-31 16:26:27,029 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 16:26:29,294 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 16:26:31,806 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 16:26:34,319 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 16:26:36,828 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 16:26:40,551 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 21.43%
2023-03-31 16:26:40,698 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 16:26:43,197 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 16:26:45,737 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 16:26:48,282 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 16:26:50,703 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 16:26:55,449 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 20.55%
2023-03-31 16:26:58,027 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 16:26:58,156 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 16:27:00,635 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 16:27:03,182 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 16:27:05,455 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 16:27:07,968 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 16:27:12,733 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 24.32%
2023-03-31 16:27:12,874 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 16:27:15,386 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 16:27:17,943 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 16:27:20,475 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 16:27:22,480 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 16:27:25,975 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 26.12%
2023-03-31 16:27:26,125 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 16:27:28,256 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 16:27:30,463 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 16:27:32,704 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 16:27:34,710 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 16:27:38,391 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 22.58%
