2023-03-31 20:08:34,999 - ClientTrainer - INFO - Round 0 selected clients: [2, 3, 8]
2023-03-31 20:08:35,122 - ClientTrainer - INFO - Round 0 client-2 local train epoch [0/5]
2023-03-31 20:08:39,359 - ClientTrainer - INFO - Round 0 client-2 local train epoch [1/5]
2023-03-31 20:08:41,349 - ClientTrainer - INFO - Round 0 client-2 local train epoch [2/5]
2023-03-31 20:08:43,615 - ClientTrainer - INFO - Round 0 client-2 local train epoch [3/5]
2023-03-31 20:08:46,050 - ClientTrainer - INFO - Round 0 client-2 local train epoch [4/5]
2023-03-31 20:08:50,280 - ClientTrainer - INFO - Round 0 client-2 local test accuracy: 15.87%
2023-03-31 20:08:50,414 - ClientTrainer - INFO - Round 0 client-3 local train epoch [0/5]
2023-03-31 20:08:52,593 - ClientTrainer - INFO - Round 0 client-3 local train epoch [1/5]
2023-03-31 20:08:54,671 - ClientTrainer - INFO - Round 0 client-3 local train epoch [2/5]
2023-03-31 20:08:56,435 - ClientTrainer - INFO - Round 0 client-3 local train epoch [3/5]
2023-03-31 20:08:58,409 - ClientTrainer - INFO - Round 0 client-3 local train epoch [4/5]
2023-03-31 20:09:02,429 - ClientTrainer - INFO - Round 0 client-3 local test accuracy: 18.31%
2023-03-31 20:09:02,568 - ClientTrainer - INFO - Round 0 client-8 local train epoch [0/5]
2023-03-31 20:09:04,471 - ClientTrainer - INFO - Round 0 client-8 local train epoch [1/5]
2023-03-31 20:09:06,064 - ClientTrainer - INFO - Round 0 client-8 local train epoch [2/5]
2023-03-31 20:09:07,633 - ClientTrainer - INFO - Round 0 client-8 local train epoch [3/5]
2023-03-31 20:09:09,687 - ClientTrainer - INFO - Round 0 client-8 local train epoch [4/5]
2023-03-31 20:09:14,083 - ClientTrainer - INFO - Round 0 client-8 local test accuracy: 17.29%
2023-03-31 20:09:18,043 - ClientTrainer - INFO - Round 1 selected clients: [1, 5, 7]
2023-03-31 20:09:18,159 - ClientTrainer - INFO - Round 1 client-1 local train epoch [0/5]
2023-03-31 20:09:19,989 - ClientTrainer - INFO - Round 1 client-1 local train epoch [1/5]
2023-03-31 20:09:21,771 - ClientTrainer - INFO - Round 1 client-1 local train epoch [2/5]
2023-03-31 20:09:23,928 - ClientTrainer - INFO - Round 1 client-1 local train epoch [3/5]
2023-03-31 20:09:26,183 - ClientTrainer - INFO - Round 1 client-1 local train epoch [4/5]
2023-03-31 20:09:30,363 - ClientTrainer - INFO - Round 1 client-1 local test accuracy: 23.73%
2023-03-31 20:09:30,496 - ClientTrainer - INFO - Round 1 client-5 local train epoch [0/5]
2023-03-31 20:09:32,872 - ClientTrainer - INFO - Round 1 client-5 local train epoch [1/5]
2023-03-31 20:09:34,807 - ClientTrainer - INFO - Round 1 client-5 local train epoch [2/5]
2023-03-31 20:09:36,834 - ClientTrainer - INFO - Round 1 client-5 local train epoch [3/5]
2023-03-31 20:09:39,175 - ClientTrainer - INFO - Round 1 client-5 local train epoch [4/5]
2023-03-31 20:09:42,951 - ClientTrainer - INFO - Round 1 client-5 local test accuracy: 23.90%
2023-03-31 20:09:43,080 - ClientTrainer - INFO - Round 1 client-7 local train epoch [0/5]
2023-03-31 20:09:45,321 - ClientTrainer - INFO - Round 1 client-7 local train epoch [1/5]
2023-03-31 20:09:47,436 - ClientTrainer - INFO - Round 1 client-7 local train epoch [2/5]
2023-03-31 20:09:49,705 - ClientTrainer - INFO - Round 1 client-7 local train epoch [3/5]
2023-03-31 20:09:51,685 - ClientTrainer - INFO - Round 1 client-7 local train epoch [4/5]
2023-03-31 20:09:55,690 - ClientTrainer - INFO - Round 1 client-7 local test accuracy: 19.93%
2023-03-31 20:09:57,710 - ClientTrainer - INFO - Round 2 selected clients: [0, 7, 9]
2023-03-31 20:09:57,829 - ClientTrainer - INFO - Round 2 client-0 local train epoch [0/5]
2023-03-31 20:10:00,097 - ClientTrainer - INFO - Round 2 client-0 local train epoch [1/5]
2023-03-31 20:10:01,685 - ClientTrainer - INFO - Round 2 client-0 local train epoch [2/5]
2023-03-31 20:10:03,468 - ClientTrainer - INFO - Round 2 client-0 local train epoch [3/5]
2023-03-31 20:10:05,294 - ClientTrainer - INFO - Round 2 client-0 local train epoch [4/5]
2023-03-31 20:10:09,342 - ClientTrainer - INFO - Round 2 client-0 local test accuracy: 25.52%
2023-03-31 20:10:09,480 - ClientTrainer - INFO - Round 2 client-7 local train epoch [0/5]
2023-03-31 20:10:11,341 - ClientTrainer - INFO - Round 2 client-7 local train epoch [1/5]
2023-03-31 20:10:13,076 - ClientTrainer - INFO - Round 2 client-7 local train epoch [2/5]
2023-03-31 20:10:15,111 - ClientTrainer - INFO - Round 2 client-7 local train epoch [3/5]
2023-03-31 20:10:17,448 - ClientTrainer - INFO - Round 2 client-7 local train epoch [4/5]
2023-03-31 20:10:22,055 - ClientTrainer - INFO - Round 2 client-7 local test accuracy: 25.29%
2023-03-31 20:10:22,194 - ClientTrainer - INFO - Round 2 client-9 local train epoch [0/5]
2023-03-31 20:10:24,487 - ClientTrainer - INFO - Round 2 client-9 local train epoch [1/5]
2023-03-31 20:10:26,156 - ClientTrainer - INFO - Round 2 client-9 local train epoch [2/5]
2023-03-31 20:10:28,011 - ClientTrainer - INFO - Round 2 client-9 local train epoch [3/5]
2023-03-31 20:10:30,232 - ClientTrainer - INFO - Round 2 client-9 local train epoch [4/5]
2023-03-31 20:10:34,571 - ClientTrainer - INFO - Round 2 client-9 local test accuracy: 26.20%
